satz_id;variante_H2O;wiederholung;zeit_messung;tage_seit_aussaat;bodensaugspannung_0020_hPa;bodensaugspannung_2040_hPa;bodensaugspannung_4060_hPa;pf_0020;pf_2040;pf_4060;T0020_nFK;T2040_nFK;T4060_nFK
4;Wfull;b;2021-06-21;8;51.09;235.14;206.64;1.71;2.37;2.32;103.82;76.19;78.53
4;Wfull;b;2021-06-22;9;27.25;186.2;207.27;1.44;2.27;2.32;115.19;80.42;78.48
4;Wfull;b;2021-06-23;10;36.37;80.18;207.14;1.56;1.9;2.32;109.97;95.66;78.49
4;Wfull;b;2021-06-24;11;29.1;45.77;206.45;1.46;1.66;2.31;114;105.81;78.55
4;Wfull;b;2021-06-25;12;33.41;12.81;116.78;1.52;1.11;2.07;111.51;128.85;88.86
4;Wfull;b;2021-06-26;13;48.8;25.91;75.59;1.69;1.41;1.88;104.65;116.11;96.73
4;Wfull;b;2021-06-27;14;59.32;34.38;72.87;1.77;1.54;1.86;101.12;110.99;97.39
4;Wfull;b;2021-06-28;15;65.66;40.42;73.65;1.82;1.61;1.87;99.28;108.06;97.2
4;Wfull;b;2021-06-29;16;64.63;45.57;76.17;1.81;1.66;1.88;99.57;105.89;96.59
4;Wfull;b;2021-06-30;17;42.02;44.37;78.02;1.62;1.65;1.89;107.36;106.37;96.16
4;Wfull;b;2021-07-01;18;40.12;43.27;78.87;1.6;1.64;1.9;108.19;106.83;95.96
4;Wfull;b;2021-07-02;19;57.1;45.86;79.77;1.76;1.66;1.9;101.81;105.77;95.76
4;Wfull;b;2021-07-03;20;70.8;49.72;80.86;1.85;1.7;1.91;97.92;104.31;95.51
4;Wfull;b;2021-07-04;21;54.58;40.77;80.51;1.74;1.61;1.91;102.62;107.9;95.59
4;Wfull;b;2021-07-05;22;27.36;13.87;53.27;1.44;1.14;1.73;115.12;127.41;103.06
4;Wfull;b;2021-07-06;23;25.09;12.35;40.56;1.4;1.09;1.61;116.69;129.51;108
4;Wfull;b;2021-07-07;24;37.59;21.76;37.6;1.58;1.34;1.58;109.37;119.26;109.37
4;Wfull;b;2021-07-08;25;53.67;31.8;43.17;1.73;1.5;1.64;102.93;112.4;106.87
4;Wfull;b;2021-07-09;26;66.03;38.2;47.52;1.82;1.58;1.68;99.18;109.08;105.13
4;Wfull;b;2021-07-10;27;85.28;43.44;51.65;1.93;1.64;1.71;94.55;106.75;103.62
4;Wfull;b;2021-07-11;28;80.52;48.69;54.3;1.91;1.69;1.73;95.59;104.69;102.72
4;Wfull;b;2021-07-12;29;103.04;52.96;56.61;2.01;1.72;1.75;91.12;103.17;101.96
4;Wfull;b;2021-07-13;30;66.28;58.04;59.71;1.82;1.76;1.78;99.11;101.51;101
4;Wfull;b;2021-07-14;31;24.98;43.93;61.72;1.4;1.64;1.79;116.77;106.55;100.4
4;Wfull;b;2021-07-15;32;27.67;22.16;59.22;1.44;1.35;1.77;114.92;118.93;101.15
4;Wfull;b;2021-07-16;33;33.53;27.8;55.29;1.53;1.44;1.74;111.44;114.83;102.39
4;Wfull;b;2021-07-17;34;49.14;33.87;55.43;1.69;1.53;1.74;104.52;111.26;102.34
4;Wfull;b;2021-07-18;35;76.11;43.49;57.5;1.88;1.64;1.76;96.61;106.73;101.68
4;Wfull;b;2021-07-19;36;141.36;54.35;60.81;2.15;1.74;1.78;85.4;102.7;100.67
4;Wfull;b;2021-07-20;37;281.88;64.26;63.79;2.45;1.81;1.8;72.91;99.67;99.8
4;Wfull;b;2021-07-21;38;467.48;74.13;66.65;2.67;1.87;1.82;63.76;97.08;99.01
4;Wfull;b;2021-07-22;39;675.28;86.82;70.48;2.83;1.94;1.85;57.1;94.22;98
4;Wfull;b;2021-07-23;40;134.55;102.12;74.42;2.13;2.01;1.87;86.3;91.29;97.01
4;Wfull;b;2021-07-24;41;61.96;114.57;77.72;1.79;2.06;1.89;100.33;89.21;96.23
4;Wfull;b;2021-07-25;42;61.53;124.4;81.33;1.79;2.09;1.91;100.45;87.72;95.41
4;Wfull;b;2021-07-26;43;74.63;138.9;86.52;1.87;2.14;1.94;96.96;85.72;94.29
4;Wfull;b;2021-07-27;44;135.43;158.66;90.04;2.13;2.2;1.95;86.18;83.31;93.57
4;Wfull;b;2021-07-28;45;181.79;171.97;93.64;2.26;2.24;1.97;80.85;81.86;92.86
4;Wfull;c;2021-06-15;2;176.8;181.33;146.01;2.25;2.26;2.16;81.35;80.9;84.82
4;Wfull;c;2021-06-16;3;168.88;186.17;152.76;2.23;2.27;2.18;82.18;80.42;84
4;Wfull;c;2021-06-17;4;153.01;181.32;154.18;2.18;2.26;2.19;83.97;80.9;83.83
4;Wfull;c;2021-06-18;5;74.01;173.7;153.53;1.87;2.24;2.19;97.11;81.68;83.91
4;Wfull;c;2021-06-19;6;94.07;162.91;153.34;1.97;2.21;2.19;92.77;82.84;83.93
4;Wfull;c;2021-06-20;7;78.65;158.53;151.74;1.9;2.2;2.18;96.01;83.33;84.12
4;Wfull;c;2021-06-21;8;57.35;150.5;152.68;1.76;2.18;2.18;101.73;84.27;84.01
4;Wfull;c;2021-06-22;9;22.06;107.55;153.3;1.34;2.03;2.19;119.02;90.35;83.94
4;Wfull;c;2021-06-23;10;26.52;40.75;152.5;1.42;1.61;2.18;115.68;107.91;84.03
4;Wfull;c;2021-06-24;11;21.89;32.27;142.25;1.34;1.51;2.15;119.16;112.13;85.29
4;Wfull;c;2021-06-25;12;23.08;14.38;81.86;1.36;1.16;1.91;118.2;126.76;95.29
4;Wfull;c;2021-06-26;13;38.92;26.15;66.5;1.59;1.42;1.82;108.74;115.94;99.05
4;Wfull;c;2021-06-27;14;51.8;34.4;63.35;1.71;1.54;1.8;103.57;110.98;99.93
4;Wfull;c;2021-06-28;15;59.76;40.13;62.86;1.78;1.6;1.8;100.98;108.19;100.07
4;Wfull;c;2021-06-29;16;63.74;45.84;63.63;1.8;1.66;1.8;99.82;105.78;99.85
4;Wfull;c;2021-06-30;17;41.47;48.99;65.86;1.62;1.69;1.82;107.59;104.58;99.22
4;Wfull;c;2021-07-01;18;34.35;47.21;66.43;1.54;1.67;1.82;111;105.25;99.07
4;Wfull;c;2021-07-02;19;49.33;47.21;66.49;1.69;1.67;1.82;104.45;105.25;99.05
4;Wfull;c;2021-07-03;20;61.81;50.1;66.78;1.79;1.7;1.82;100.37;104.17;98.97
4;Wfull;c;2021-07-04;21;46.72;39.75;66.6;1.67;1.6;1.82;105.44;108.36;99.02
4;Wfull;c;2021-07-05;22;15;11.99;53.01;1.18;1.08;1.72;126;130.05;103.15
4;Wfull;c;2021-07-06;23;15.14;10.58;32.84;1.18;1.02;1.52;125.83;132.31;111.82
4;Wfull;c;2021-07-07;24;26.34;19.47;25.73;1.42;1.29;1.41;115.81;121.28;116.23
4;Wfull;c;2021-07-08;25;41.52;29.66;31.97;1.62;1.47;1.5;107.57;113.66;112.3
4;Wfull;c;2021-07-09;26;51.73;35.24;36.47;1.71;1.55;1.56;103.59;110.54;109.92
4;Wfull;c;2021-07-10;27;62.63;40.8;41.01;1.8;1.61;1.61;100.13;107.89;107.8
4;Wfull;c;2021-07-11;28;63.05;44.8;43.22;1.8;1.65;1.64;100.01;106.2;106.85
4;Wfull;c;2021-07-12;29;75.31;47.35;45.24;1.88;1.68;1.66;96.8;105.2;106.02
4;Wfull;c;2021-07-13;30;55.82;50.77;48.51;1.75;1.71;1.69;102.22;103.93;104.76
4;Wfull;c;2021-07-14;31;14.65;27.85;50.23;1.17;1.44;1.7;126.42;114.8;104.13
4;Wfull;c;2021-07-15;32;16.79;11.56;46.66;1.23;1.06;1.67;123.96;130.71;105.46
4;Wfull;c;2021-07-16;33;23.28;19.69;42.12;1.37;1.29;1.62;118.04;121.07;107.31
4;Wfull;c;2021-07-17;34;36.53;26.73;42.07;1.56;1.43;1.62;109.89;115.54;107.33
4;Wfull;c;2021-07-18;35;62.71;36.73;44.93;1.8;1.57;1.65;100.11;109.79;106.14
4;Wfull;c;2021-07-19;36;119.43;50.77;48.9;2.08;1.71;1.69;88.45;103.93;104.61
4;Wfull;c;2021-07-20;37;244.49;70.35;52.47;2.39;1.85;1.72;75.49;98.03;103.34
4;Wfull;c;2021-07-21;38;443.99;101.67;56.07;2.65;2.01;1.75;64.69;91.37;102.14
4;Wfull;c;2021-07-22;39;650.91;155.47;60.13;2.81;2.19;1.78;57.77;83.68;100.87
4;Wfull;c;2021-07-23;40;85.07;48.31;63.57;1.93;1.68;1.8;94.59;104.83;99.86
4;Wfull;c;2021-07-24;41;41.72;54.1;65.61;1.62;1.73;1.82;107.49;102.78;99.29
4;Wfull;c;2021-07-25;42;49.44;83.32;69.55;1.69;1.92;1.84;104.41;94.97;98.24
4;Wfull;c;2021-07-26;43;64.42;128.09;75.91;1.81;2.11;1.88;99.62;87.19;96.65
4;Wfull;c;2021-07-27;44;138.27;177.34;82.18;2.14;2.25;1.91;85.8;81.3;95.22
4;Wfull;c;2021-07-28;45;169.04;194.99;86.78;2.23;2.29;1.94;82.17;79.58;94.23
4;Wfull;d;2021-06-15;2;226.58;187.71;104.91;2.36;2.27;2.02;76.87;80.27;90.8
4;Wfull;d;2021-06-16;3;101.61;198.92;112.3;2.01;2.3;2.05;91.38;79.22;89.57
4;Wfull;d;2021-06-17;4;117.19;192.48;115.72;2.07;2.28;2.06;88.8;79.82;89.02
4;Wfull;d;2021-06-18;5;42.95;186.39;117.86;1.63;2.27;2.07;106.96;80.4;88.69
4;Wfull;d;2021-06-19;6;81.76;176.61;119.21;1.91;2.25;2.08;95.31;81.37;88.49
4;Wfull;d;2021-06-20;7;62.49;172.19;118.9;1.8;2.24;2.08;100.17;81.83;88.53
4;Wfull;d;2021-06-21;8;49.78;167.12;121.54;1.7;2.22;2.08;104.29;82.37;88.14
4;Wfull;d;2021-06-22;9;20.01;152.32;123.35;1.3;2.18;2.09;120.78;84.05;87.87
4;Wfull;d;2021-06-23;10;31.89;87.23;121.76;1.5;1.94;2.09;112.35;94.14;88.1
4;Wfull;d;2021-06-24;11;24.15;53.33;111.98;1.38;1.73;2.05;117.38;103.04;89.62
4;Wfull;d;2021-06-25;12;28.38;19.31;61.34;1.45;1.29;1.79;114.46;121.43;100.51
4;Wfull;d;2021-06-26;13;46.18;29.88;44.71;1.66;1.48;1.65;105.65;113.53;106.23
4;Wfull;d;2021-06-27;14;60.9;35.22;41.08;1.78;1.55;1.61;100.64;110.55;107.77
4;Wfull;d;2021-06-28;15;70.16;37.2;41.11;1.85;1.57;1.61;98.08;109.56;107.75
4;Wfull;d;2021-06-29;16;68.95;41.75;41.42;1.84;1.62;1.62;98.39;107.47;107.62
4;Wfull;d;2021-06-30;17;38.42;45.14;43.23;1.58;1.65;1.64;108.98;106.06;106.84
4;Wfull;d;2021-07-01;18;35.57;44.27;45.14;1.55;1.65;1.65;110.37;106.41;106.06
4;Wfull;d;2021-07-02;19;56.87;43.12;45.57;1.75;1.63;1.66;101.88;106.89;105.89
4;Wfull;d;2021-07-03;20;73.82;44.27;45.71;1.87;1.65;1.66;97.16;106.41;105.83
4;Wfull;d;2021-07-04;21;56.15;35.36;42.21;1.75;1.55;1.63;102.11;110.48;107.27
4;Wfull;d;2021-07-05;22;22.53;17.85;25.29;1.35;1.25;1.4;118.63;122.85;116.54
4;Wfull;d;2021-07-06;23;20.04;15.18;18.54;1.3;1.18;1.27;120.75;125.78;122.16
4;Wfull;d;2021-07-07;24;34.24;22.17;20.67;1.53;1.35;1.32;111.06;118.93;120.19
4;Wfull;d;2021-07-08;25;50.74;30.43;25.27;1.71;1.48;1.4;103.94;113.2;116.56
4;Wfull;d;2021-07-09;26;63.56;34.82;28.78;1.8;1.54;1.46;99.87;110.76;114.2
4;Wfull;d;2021-07-10;27;82.76;38.53;31.29;1.92;1.59;1.5;95.09;108.93;112.69
4;Wfull;d;2021-07-11;28;75.04;41.96;33.51;1.88;1.62;1.53;96.86;107.38;111.45
4;Wfull;d;2021-07-12;29;110.37;45.67;34.81;2.04;1.66;1.54;89.88;105.85;110.76
4;Wfull;d;2021-07-13;30;66.42;50.16;37.25;1.82;1.7;1.57;99.07;104.15;109.54
4;Wfull;d;2021-07-14;31;17.21;31.31;37.7;1.24;1.5;1.58;123.51;112.68;109.32
4;Wfull;d;2021-07-15;32;22.39;17.45;28.03;1.35;1.24;1.45;118.75;123.26;114.68
4;Wfull;d;2021-07-16;33;28.92;24.98;24.5;1.46;1.4;1.39;114.12;116.77;117.12
4;Wfull;d;2021-07-17;34;48.85;31.26;25.45;1.69;1.49;1.41;104.63;112.71;116.43
4;Wfull;d;2021-07-18;35;110.09;39.83;29.59;2.04;1.6;1.47;89.93;108.32;113.7
4;Wfull;d;2021-07-19;36;324;52.54;33.26;2.51;1.72;1.52;70.39;103.31;111.59
4;Wfull;d;2021-07-20;37;587.95;66.91;36.8;2.77;1.83;1.57;59.61;98.94;109.76
4;Wfull;d;2021-07-21;38;756.18;84.37;40.69;2.88;1.93;1.61;55.06;94.74;107.94
4;Wfull;d;2021-07-22;39;832.49;106.98;44.23;2.92;2.03;1.65;53.32;90.45;106.43
4;Wfull;d;2021-07-23;40;80.31;106.27;47.85;1.9;2.03;1.68;95.63;90.57;105
4;Wfull;d;2021-07-24;41;40.48;82.69;51.17;1.61;1.92;1.71;108.03;95.11;103.79
4;Wfull;d;2021-07-25;42;34.49;79.67;52.2;1.54;1.9;1.72;110.93;95.78;103.43
4;Wfull;d;2021-07-26;43;36.83;90.81;53.87;1.57;1.96;1.73;109.74;93.41;102.86
4;Wfull;d;2021-07-27;44;67.35;106.41;56.27;1.83;2.03;1.75;98.82;90.54;102.07
4;Wfull;d;2021-07-28;45;83.95;117.66;58.04;1.92;2.07;1.76;94.83;88.72;101.51
4;Wred;a;2021-06-15;2;256;223.97;148.97;2.41;2.35;2.17;74.66;77.08;84.45
4;Wred;a;2021-06-16;3;109.09;231.95;158.85;2.04;2.37;2.2;90.09;76.44;83.29
4;Wred;a;2021-06-17;4;123.07;231.27;167.74;2.09;2.36;2.22;87.91;76.5;82.31
4;Wred;a;2021-06-18;5;48.87;222.98;171.93;1.69;2.35;2.24;104.62;77.16;81.86
4;Wred;a;2021-06-19;6;81.73;209.68;174.34;1.91;2.32;2.24;95.32;78.27;81.61
4;Wred;a;2021-06-20;7;63.27;204.52;177.5;1.8;2.31;2.25;99.95;78.72;81.28
4;Wred;a;2021-06-21;8;47.71;195.06;181.68;1.68;2.29;2.26;105.06;79.58;80.86
4;Wred;a;2021-06-22;9;21.59;128.65;185.08;1.33;2.11;2.27;119.41;87.11;80.53
4;Wred;a;2021-06-23;10;30.19;45.26;184.97;1.48;1.66;2.27;113.34;106.01;80.54
4;Wred;a;2021-06-24;11;24.06;33.33;177.41;1.38;1.52;2.25;117.45;111.55;81.29
4;Wred;a;2021-06-25;12;27.87;17.15;71.33;1.45;1.23;1.85;114.79;123.57;97.78
4;Wred;a;2021-06-26;13;44.59;28.96;47.47;1.65;1.46;1.68;106.28;114.09;105.15
4;Wred;a;2021-06-27;14;58.29;35.59;49.61;1.77;1.55;1.7;101.43;110.36;104.35
4;Wred;a;2021-06-28;15;66.4;40.12;53.39;1.82;1.6;1.73;99.08;108.19;103.02
4;Wred;a;2021-06-29;16;66.47;44.98;56.39;1.82;1.65;1.75;99.06;106.12;102.03
4;Wred;a;2021-06-30;17;38.7;47.25;59.97;1.59;1.67;1.78;108.85;105.23;100.92
4;Wred;a;2021-07-01;18;33.9;46.25;62.33;1.53;1.67;1.79;111.24;105.62;100.22
4;Wred;a;2021-07-02;19;54.2;47.01;62.56;1.73;1.67;1.8;102.75;105.33;100.15
4;Wred;a;2021-07-03;20;71.27;49.28;63.43;1.85;1.69;1.8;97.8;104.47;99.9
4;Wred;a;2021-07-04;21;53.29;39.61;63.64;1.73;1.6;1.8;103.06;108.42;99.84
4;Wred;a;2021-07-05;22;20.7;16.3;32.91;1.32;1.21;1.52;120.17;124.49;111.78
4;Wred;a;2021-07-06;23;18.62;13.66;23.64;1.27;1.14;1.37;122.08;127.69;117.76
4;Wred;a;2021-07-07;24;32.29;21.76;25.89;1.51;1.34;1.41;112.12;119.26;116.12
4;Wred;a;2021-07-08;25;49.75;31.07;32.58;1.7;1.49;1.51;104.3;112.82;111.96
4;Wred;a;2021-07-09;26;61.1;36.19;36.88;1.79;1.56;1.57;100.58;110.06;109.72
4;Wred;a;2021-07-10;27;76.42;41.21;40.5;1.88;1.62;1.61;96.53;107.71;108.02
4;Wred;a;2021-07-11;28;59.82;45.29;43.14;1.78;1.66;1.63;100.96;106;106.88
4;Wred;a;2021-07-12;29;83.54;48.49;45.74;1.92;1.69;1.66;94.92;104.76;105.82
4;Wred;a;2021-07-13;30;51.31;51.92;48.79;1.71;1.72;1.69;103.74;103.53;104.65
4;Wred;a;2021-07-14;31;18.42;36.01;50.94;1.27;1.56;1.71;122.28;110.15;103.87
4;Wred;a;2021-07-15;32;21.26;17.28;45.64;1.33;1.24;1.66;119.68;123.44;105.86
4;Wred;a;2021-07-16;33;26.7;24.07;38.98;1.43;1.38;1.59;115.56;117.44;108.71
4;Wred;a;2021-07-17;34;43.41;30.39;40.44;1.64;1.48;1.61;106.77;113.22;108.05
4;Wred;a;2021-07-18;35;74.34;40.6;43.64;1.87;1.61;1.64;97.03;107.98;106.67
4;Wred;a;2021-07-19;36;149.13;52.73;47.4;2.17;1.72;1.68;84.43;103.25;105.18
4;Wred;a;2021-07-20;37;314.22;65.22;50.72;2.5;1.81;1.71;70.95;99.4;103.95
4;Wred;a;2021-07-21;38;541.64;80.37;54.26;2.73;1.91;1.73;61.1;95.62;102.73
4;Wred;a;2021-07-22;39;717.13;107.69;56.31;2.86;2.03;1.75;56.02;90.33;102.06
4;Wred;a;2021-07-23;40;804.86;158.63;59.89;2.91;2.2;1.78;53.93;83.32;100.94
4;Wred;a;2021-07-24;41;849.25;243.88;63.83;2.93;2.39;1.81;52.96;75.53;99.79
4;Wred;a;2021-07-25;42;862.57;330.09;68.46;2.94;2.52;1.84;52.68;70.06;98.52
4;Wred;a;2021-07-26;43;878.05;411.55;73.93;2.94;2.61;1.87;52.35;66.07;97.13
4;Wred;a;2021-07-27;44;891.44;504.49;78.82;2.95;2.7;1.9;52.08;62.38;95.97
4;Wred;a;2021-07-28;45;901.22;571.82;82.96;2.95;2.76;1.92;51.88;60.11;95.05
4;Wred;b;2021-06-15;2;226.75;196.36;187.69;2.36;2.29;2.27;76.85;79.46;80.27
4;Wred;b;2021-06-16;3;136.13;203.8;201.04;2.13;2.31;2.3;86.09;78.78;79.03
4;Wred;b;2021-06-17;4;127.95;191.93;204.94;2.11;2.28;2.31;87.21;79.87;78.68
4;Wred;b;2021-06-18;5;49.36;183.82;205.71;1.69;2.26;2.31;104.44;80.65;78.61
4;Wred;b;2021-06-19;6;76.97;169.24;206.61;1.89;2.23;2.32;96.4;82.15;78.54
4;Wred;b;2021-06-20;7;63.54;166.56;207.13;1.8;2.22;2.32;99.87;82.43;78.49
4;Wred;b;2021-06-21;8;50.89;155.01;208.39;1.71;2.19;2.32;103.89;83.74;78.38
4;Wred;b;2021-06-22;9;22.54;110.7;209.38;1.35;2.04;2.32;118.63;89.83;78.29
4;Wred;b;2021-06-23;10;31.43;42.54;209.76;1.5;1.63;2.32;112.61;107.13;78.26
4;Wred;b;2021-06-24;11;25.13;32.2;199;1.4;1.51;2.3;116.66;112.17;79.21
4;Wred;b;2021-06-25;12;28.81;16.83;111.46;1.46;1.23;2.05;114.19;123.91;89.7
4;Wred;b;2021-06-26;13;45.49;28.53;80.68;1.66;1.46;1.91;105.92;114.36;95.55
4;Wred;b;2021-06-27;14;59.35;36.7;76.4;1.77;1.56;1.88;101.11;109.81;96.54
4;Wred;b;2021-06-28;15;66.64;41.49;75.8;1.82;1.62;1.88;99.01;107.59;96.68
4;Wred;b;2021-06-29;16;66.63;47.37;76.4;1.82;1.68;1.88;99.01;105.19;96.54
4;Wred;b;2021-06-30;17;38.06;45.74;77.09;1.58;1.66;1.89;109.15;105.82;96.38
4;Wred;b;2021-07-01;18;35.17;39.92;78.42;1.55;1.6;1.89;110.58;108.28;96.07
4;Wred;b;2021-07-02;19;52.22;41.76;79.52;1.72;1.62;1.9;103.42;107.47;95.81
4;Wred;b;2021-07-03;20;64.62;46.62;79.95;1.81;1.67;1.9;99.57;105.48;95.72
4;Wred;b;2021-07-04;21;49.25;38.06;79.63;1.69;1.58;1.9;104.48;109.15;95.79
4;Wred;b;2021-07-05;22;21.13;12.55;65.68;1.32;1.1;1.82;119.8;129.22;99.27
4;Wred;b;2021-07-06;23;19.68;11.17;38.98;1.29;1.05;1.59;121.08;131.33;108.71
4;Wred;b;2021-07-07;24;32.46;19.16;25.59;1.51;1.28;1.41;112.03;121.57;116.33
4;Wred;b;2021-07-08;25;49.41;30.15;31.7;1.69;1.48;1.5;104.42;113.36;112.46
4;Wred;b;2021-07-09;26;60.86;36.12;37.1;1.78;1.56;1.57;100.65;110.09;109.61
4;Wred;b;2021-07-10;27;75.88;41.26;41.21;1.88;1.62;1.62;96.66;107.69;107.71
4;Wred;b;2021-07-11;28;73;45.2;44.81;1.86;1.66;1.65;97.36;106.04;106.19
4;Wred;b;2021-07-12;29;97.89;48.03;48.43;1.99;1.68;1.69;92.05;104.94;104.79
4;Wred;b;2021-07-13;30;68.52;51.83;51.83;1.84;1.71;1.71;98.51;103.56;103.56
4;Wred;b;2021-07-14;31;18.36;24.45;54.66;1.26;1.39;1.74;122.34;117.16;102.6
4;Wred;b;2021-07-15;32;22.41;13.47;47.41;1.35;1.13;1.68;118.73;127.94;105.17
4;Wred;b;2021-07-16;33;29.43;21.34;38.84;1.47;1.33;1.59;113.8;119.62;108.78
4;Wred;b;2021-07-17;34;49.68;28.99;38.86;1.7;1.46;1.59;104.33;114.07;108.77
4;Wred;b;2021-07-18;35;132.66;40.78;42.52;2.12;1.61;1.63;86.55;107.9;107.14
4;Wred;b;2021-07-19;36;458.39;55.93;47.62;2.66;1.75;1.68;64.12;102.18;105.09
4;Wred;b;2021-07-20;37;718.59;78.37;52.6;2.86;1.89;1.72;55.98;96.08;103.29
4;Wred;b;2021-07-21;38;850.89;118.15;57.72;2.93;2.07;1.76;52.92;88.65;101.61
4;Wred;b;2021-07-22;39;884.61;191.59;62.51;2.95;2.28;1.8;52.22;79.9;100.17
4;Wred;b;2021-07-23;40;899.87;308.71;68.13;2.95;2.49;1.83;51.91;71.27;98.61
4;Wred;b;2021-07-24;41;909.27;431.61;75.92;2.96;2.64;1.88;51.72;65.2;96.65
4;Wred;b;2021-07-25;42;866.72;510.37;83.86;2.94;2.71;1.92;52.59;62.17;94.85
4;Wred;b;2021-07-26;43;;596.45;94.44;;2.78;1.98;;59.35;92.7
4;Wred;b;2021-07-27;44;;675.2;106.55;;2.83;2.03;;57.11;90.52
4;Wred;b;2021-07-28;45;;726.83;115.1;;2.86;2.06;;55.77;89.12
4;Wred;c;2021-06-15;2;199.95;264.07;191.52;2.3;2.42;2.28;79.13;74.1;79.91
4;Wred;c;2021-06-16;3;170.46;267.61;209.06;2.23;2.43;2.32;82.02;73.85;78.32
4;Wred;c;2021-06-17;4;155.31;256.07;215.62;2.19;2.41;2.33;83.7;74.65;77.76
4;Wred;c;2021-06-18;5;71.62;245.02;217.17;1.86;2.39;2.34;97.71;75.45;77.63
4;Wred;c;2021-06-19;6;96.13;231.7;217.54;1.98;2.36;2.34;92.38;76.46;77.6
4;Wred;c;2021-06-20;7;78.21;227.18;217.99;1.89;2.36;2.34;96.11;76.82;77.57
4;Wred;c;2021-06-21;8;57.04;217.62;220.51;1.76;2.34;2.34;101.83;77.6;77.36
4;Wred;c;2021-06-22;9;20.97;168.55;221.42;1.32;2.23;2.35;119.93;82.22;77.28
4;Wred;c;2021-06-23;10;29.03;71.56;220.8;1.46;1.85;2.34;114.05;97.72;77.33
4;Wred;c;2021-06-24;11;22.64;48.73;194.6;1.35;1.69;2.29;118.55;104.68;79.62
4;Wred;c;2021-06-25;12;24.99;14.92;64.26;1.4;1.17;1.81;116.76;126.09;99.67
4;Wred;c;2021-06-26;13;40.15;27.64;77.8;1.6;1.44;1.89;108.18;114.94;96.21
4;Wred;c;2021-06-27;14;52.88;35.9;90.35;1.72;1.56;1.96;103.2;110.2;93.5
4;Wred;c;2021-06-28;15;58.71;41.18;96.5;1.77;1.61;1.98;101.3;107.72;92.31
4;Wred;c;2021-06-29;16;57.71;47.74;99.97;1.76;1.68;2;101.61;105.05;91.67
4;Wred;c;2021-06-30;17;37.64;51.36;104.09;1.58;1.71;2.02;109.35;103.72;90.94
4;Wred;c;2021-07-01;18;34.48;50.45;106.36;1.54;1.7;2.03;110.93;104.05;90.55
4;Wred;c;2021-07-02;19;50.66;50.97;106.47;1.7;1.71;2.03;103.97;103.86;90.53
4;Wred;c;2021-07-03;20;60.87;53.82;105.28;1.78;1.73;2.02;100.65;102.88;90.74
4;Wred;c;2021-07-04;21;45.77;41.01;103.68;1.66;1.61;2.02;105.81;107.8;91.01
4;Wred;c;2021-07-05;22;18.92;10.71;70.38;1.28;1.03;1.85;121.79;132.09;98.02
4;Wred;c;2021-07-06;23;17.22;9.55;33.83;1.24;0.98;1.53;123.5;134.17;111.28
4;Wred;c;2021-07-07;24;29.81;19.25;22.17;1.47;1.28;1.35;113.57;121.48;118.93
4;Wred;c;2021-07-08;25;43.78;30.27;32.08;1.64;1.48;1.51;106.61;113.29;112.24
4;Wred;c;2021-07-09;26;52.32;35.73;39.73;1.72;1.55;1.6;103.39;110.29;108.37
4;Wred;c;2021-07-10;27;59.69;40.74;45.6;1.78;1.61;1.66;101;107.92;105.88
4;Wred;c;2021-07-11;28;54.87;45.46;49.56;1.74;1.66;1.7;102.53;105.93;104.37
4;Wred;c;2021-07-12;29;66.24;48.5;52.84;1.82;1.69;1.72;99.12;104.76;103.21
4;Wred;c;2021-07-13;30;46.88;51.22;56.95;1.67;1.71;1.76;105.38;103.77;101.85
4;Wred;c;2021-07-14;31;17.81;30.36;59.06;1.25;1.48;1.77;122.89;113.24;101.2
4;Wred;c;2021-07-15;32;20.24;13.93;51.17;1.31;1.14;1.71;120.57;127.34;103.79
4;Wred;c;2021-07-16;33;26.66;21.61;42.87;1.43;1.33;1.63;115.59;119.39;106.99
4;Wred;c;2021-07-17;34;40.79;29.2;42.82;1.61;1.47;1.63;107.89;113.94;107.01
4;Wred;c;2021-07-18;35;62.87;41.07;46.38;1.8;1.61;1.67;100.06;107.77;105.57
4;Wred;c;2021-07-19;36;109.61;57.67;51.76;2.04;1.76;1.71;90.01;101.63;103.58
4;Wred;c;2021-07-20;37;225.44;79.52;58.14;2.35;1.9;1.76;76.96;95.81;101.48
4;Wred;c;2021-07-21;38;431.74;113.54;64.15;2.64;2.06;1.81;65.2;89.37;99.7
4;Wred;c;2021-07-22;39;664.56;191.57;68.6;2.82;2.28;1.84;57.39;79.9;98.49
4;Wred;c;2021-07-23;40;797.41;338.91;74.86;2.9;2.53;1.87;54.1;69.58;96.91
4;Wred;c;2021-07-24;41;850.18;446.15;83.61;2.93;2.65;1.92;52.94;64.6;94.91
4;Wred;c;2021-07-25;42;863.56;526;93.16;2.94;2.72;1.97;52.65;61.63;92.95
4;Wred;c;2021-07-26;43;879.26;638.48;105.77;2.94;2.81;2.02;52.33;58.12;90.65
4;Wred;c;2021-07-27;44;890.98;723.7;120.92;2.95;2.86;2.08;52.09;55.85;88.23
4;Wred;c;2021-07-28;45;900.9;767.43;133.32;2.95;2.89;2.12;51.89;54.79;86.46
4;Wred;d;2021-06-15;2;169.88;161.65;123.28;2.23;2.21;2.09;82.08;82.98;87.88
4;Wred;d;2021-06-16;3;140.08;166.22;127.61;2.15;2.22;2.11;85.57;82.47;87.25
